userId,title,tag
537,Django Unchained (2012),Soundtrack
567,It's Such a Beautiful Day (2012),moving
567,It's Such a Beautiful Day (2012),philosopical
567,It's Such a Beautiful Day (2012),surreal
567,It's Such a Beautiful Day (2012),weird
567,Upstream Color (2013),artistic
567,Upstream Color (2013),artsy
567,Upstream Color (2013),atmospheric
567,Upstream Color (2013),Beautiful
567,Upstream Color (2013),dreamlike
567,Upstream Color (2013),existentialism
125,Movie 43 (2013),embarassing scenes
125,Movie 43 (2013),offensive
125,Movie 43 (2013),R language
125,Movie 43 (2013),sarcasm
125,Movie 43 (2013),satire
119,"Croods, The (2013)",animation
119,"Croods, The (2013)",funny
119,"Croods, The (2013)",stone age
291,"Invincible Iron Man, The (2007)",animation
424,Now You See Me (2013),illusions
424,Now You See Me (2013),overcomplicated
424,Now You See Me (2013),predictable
424,Now You See Me (2013),stupid ending
62,Man of Steel (2013),Amy Adams
62,Man of Steel (2013),superhero
537,Grown Ups 2 (2013),Adam Sandler
537,Gravity (2013),cliche characters
537,Gravity (2013),long shots
537,Gravity (2013),predictable
537,Gravity (2013),Simple
537,Gravity (2013),slow action
537,Gravity (2013),visually appealing
62,What If (2013),daniel radcliffe
62,What If (2013),zoe kazan
567,"History of Future Folk, The (2012)",quirky
424,Prisoners (2013),absorbing
424,Prisoners (2013),acting
424,Prisoners (2013),atmospheric
424,Prisoners (2013),Hugh Jackman
424,Prisoners (2013),Jake Gyllenhaal
424,Prisoners (2013),morality
424,Prisoners (2013),mystery
424,Prisoners (2013),thriller
567,Short Term 12 (2013),emotional
567,Short Term 12 (2013),feel-good
567,Short Term 12 (2013),heartwarming
567,Short Term 12 (2013),mental illness
567,Short Term 12 (2013),touching
537,Captain Phillips (2013),hostage
537,Captain Phillips (2013),ocean
537,Captain Phillips (2013),suspense
567,Captain Phillips (2013),suspense
567,Captain Phillips (2013),tense
424,Dallas Buyers Club (2013),Jared Leto
424,Dallas Buyers Club (2013),social commentary
424,Dallas Buyers Club (2013),uplifting
106,"Hobbit: The Desolation of Smaug, The (2013)",adventure
424,"Hobbit: The Desolation of Smaug, The (2013)",fantasy
424,"Hobbit: The Desolation of Smaug, The (2013)",Tolkien
424,"Hobbit: The Desolation of Smaug, The (2013)",too long
567,Inside Llewyn Davis (2013),atmospheric
567,Inside Llewyn Davis (2013),cinematography
567,Inside Llewyn Davis (2013),depressing
567,Inside Llewyn Davis (2013),funny
2,"Wolf of Wall Street, The (2013)",drugs
2,"Wolf of Wall Street, The (2013)",Leonardo DiCaprio
2,"Wolf of Wall Street, The (2013)",Martin Scorsese
537,"Wolf of Wall Street, The (2013)",Stock Market
537,"Wolf of Wall Street, The (2013)",Wall Street
62,Anchorman 2: The Legend Continues (2013),comedy
62,Anchorman 2: The Legend Continues (2013),Steve Carell
62,Anchorman 2: The Legend Continues (2013),stupid but funny
62,Anchorman 2: The Legend Continues (2013),will ferrell
567,Snowpiercer (2013),fatalistic
62,Divergent (2014),anti-intellectual
62,Divergent (2014),bad writing
62,Divergent (2014),dystopia
62,Divergent (2014),new society
62,Divergent (2014),plot holes
62,Divergent (2014),predictable
62,Divergent (2014),scifi
62,Divergent (2014),unintelligent
567,The Lego Movie (2014),cheeky
567,The Lego Movie (2014),clever
567,The Lego Movie (2014),colorful
567,The Lego Movie (2014),feel-good
567,The Lego Movie (2014),fun
567,The Lego Movie (2014),imaginative
567,The Lego Movie (2014),quirky
49,Interstellar (2014),black hole
49,Interstellar (2014),sci-fi
49,Interstellar (2014),time-travel
424,Interstellar (2014),Christopher Nolan
424,Interstellar (2014),sci-fi
424,Interstellar (2014),time-travel
567,Interstellar (2014),bad dialogue
567,Interstellar (2014),philosophical issues
567,Interstellar (2014),thought-provoking
567,Interstellar (2014),visually appealing
318,Godzilla (2014),Creature Feature
62,A Million Ways to Die in the West (2014),Charlize Theron
62,A Million Ways to Die in the West (2014),Liam Neeson
62,A Million Ways to Die in the West (2014),Seth MacFarlane
62,A Million Ways to Die in the West (2014),witty
567,Frank (2014),adorable
567,Frank (2014),black comedy
567,Frank (2014),Eccentric
567,Frank (2014),introspection
567,Frank (2014),mental illness
567,Frank (2014),quirky
424,"Babadook, The (2014)",atmospheric
424,"Babadook, The (2014)",dark
424,"Babadook, The (2014)",Metaphorical
424,"Babadook, The (2014)",psychological
487,Whiplash (2014),passion
487,Whiplash (2014),psychological
487,Whiplash (2014),suspense
506,Whiplash (2014),jazz
506,Whiplash (2014),music
506,Whiplash (2014),tense
567,Whiplash (2014),inspirational
567,Whiplash (2014),inspiring
567,Whiplash (2014),intense
424,Gone Girl (2014),annoying
424,Gone Girl (2014),Stupid ending
567,Guardians of the Galaxy (2014),funny
567,Guardians of the Galaxy (2014),Great Visuals
567,Guardians of the Galaxy (2014),humorous
567,Guardians of the Galaxy (2014),unlikely hero
567,"Two Days, One Night (Deux jours, une nuit) (2014)",bittersweet
62,"Maze Runner, The (2014)",action
62,"Maze Runner, The (2014)",dystopia
62,"Maze Runner, The (2014)",plot holes
62,"Maze Runner, The (2014)",post-apocalyptic
62,"Maze Runner, The (2014)",survival
62,"Maze Runner, The (2014)",thriller
62,"Maze Runner, The (2014)",unexplained
62,"Maze Runner, The (2014)",weak plot
567,Angel's Egg (Tenshi no tamago) (1985),atmospheric
567,Angel's Egg (Tenshi no tamago) (1985),bizzare
567,Angel's Egg (Tenshi no tamago) (1985),eerie
567,Angel's Egg (Tenshi no tamago) (1985),symbolism
62,John Wick (2014),dark hero
62,John Wick (2014),gun-fu
62,John Wick (2014),Keanu Reeves
62,John Wick (2014),Revenge
62,John Wick (2014),secret society
62,John Wick (2014),stylish
119,John Wick (2014),action
119,John Wick (2014),killer
119,John Wick (2014),widows/widowers
119,Big Hero 6 (2014),animation
119,Big Hero 6 (2014),kids
119,Big Hero 6 (2014),robots
177,Big Hero 6 (2014),feel-good
177,Big Hero 6 (2014),fun family movie
177,Big Hero 6 (2014),very funny
567,The Imitation Game (2014),inspirational
567,The Imitation Game (2014),intelligent
62,Wild Tales (2014),black comedy
62,Wild Tales (2014),dark comedy
62,Wild Tales (2014),dark humor
62,Wild Tales (2014),ironic
62,Wild Tales (2014),multiple short stories
62,Wild Tales (2014),short stories
567,The Rabbi's Cat (Le chat du rabbin) (2011),philosophical
567,The Rabbi's Cat (Le chat du rabbin) (2011),trippy
567,Paddington (2014),heartwarming
291,The Hobbit: The Battle of the Five Armies (2014),hope
318,Good Copy Bad Copy (2007),documentary
318,Good Copy Bad Copy (2007),music industry
318,Good Copy Bad Copy (2007),remix culture
21,Big Eyes (2014),painter
21,The Interview (2014),bloody
62,The Interview (2014),bromance
62,The Interview (2014),comedy
62,The Interview (2014),funny
62,The Interview (2014),James Franco
62,The Interview (2014),Seth Rogen
567,Kingsman: The Secret Service (2015),slick
119,Taken 3 (2015),action
119,Taken 3 (2015),murder
119,Taken 3 (2015),police
567,Mad Max: Fury Road (2015),beautiful
567,Mad Max: Fury Road (2015),cinematography
567,Mad Max: Fury Road (2015),visually appealing
62,Avengers: Infinity War - Part I (2018),comic book
62,Avengers: Infinity War - Part I (2018),Dr. Strange
62,Avengers: Infinity War - Part I (2018),Great villain
62,Avengers: Infinity War - Part I (2018),Guardians of the Galaxy
62,Avengers: Infinity War - Part I (2018),Marvel
62,Avengers: Infinity War - Part I (2018),MCU
62,Avengers: Infinity War - Part I (2018),Robert Downey Jr.
62,Avengers: Infinity War - Part I (2018),Thanos
62,Avengers: Infinity War - Part I (2018),Thor
62,Avengers: Infinity War - Part I (2018),Visually stunning
567,Avengers: Infinity War - Part I (2018),Dark
567,Avengers: Infinity War - Part I (2018),emotional
567,Avengers: Infinity War - Part I (2018),Sad
567,Avengers: Infinity War - Part I (2018),Visually appealing
567,Avengers: Infinity War - Part I (2018),Visually stunning
567,Thor: Ragnarok (2017),awesome
567,Thor: Ragnarok (2017),humor
567,Thor: Ragnarok (2017),quirky
567,Thor: Ragnarok (2017),unconventional
567,Thor: Ragnarok (2017),white guilt
567,Guardians of the Galaxy 2 (2017),fun
567,Doctor Strange (2016),visually appealing
256,The DUFF (2015),funny
256,The DUFF (2015),high school
318,A Story of Children and Film (2013),film history
318,A Story of Children and Film (2013),poetic
318,A Story of Children and Film (2013),representation of children
567,A Pigeon Sat on a Branch Reflecting on Existence (2014),depressing
567,A Pigeon Sat on a Branch Reflecting on Existence (2014),understated
62,The Hateful Eight (2015),characters
62,The Hateful Eight (2015),Dialogue
62,The Hateful Eight (2015),humor
62,The Hateful Eight (2015),Kurt Russell
62,The Hateful Eight (2015),Quentin Tarantino
62,The Hateful Eight (2015),Samuel L. Jackson
62,The Hateful Eight (2015),tension building
62,The Hateful Eight (2015),violent
62,The Hateful Eight (2015),Western
567,The Martian (2015),smart
567,Kung Fury (2015),funny
567,Kung Fury (2015),ridiculous
567,Kung Fury (2015),silly
62,The Hunger Games: Mockingjay - Part 2 (2015),dystopia
62,The Hunger Games: Mockingjay - Part 2 (2015),Jennifer Lawrence
62,The Hunger Games: Mockingjay - Part 2 (2015),love story
62,The Hunger Games: Mockingjay - Part 2 (2015),nonsense
62,The Hunger Games: Mockingjay - Part 2 (2015),politics
62,The Hunger Games: Mockingjay - Part 2 (2015),rebellion
62,The Hunger Games: Mockingjay - Part 2 (2015),revolution
62,Self/less (2015),Ben Kingsley
62,Self/less (2015),ethics
62,Self/less (2015),immortality
62,Self/less (2015),ryan reynolds
62,Suicide Squad (2016),Bad story
62,Suicide Squad (2016),Bad writing
62,Suicide Squad (2016),Batman
62,Suicide Squad (2016),Ben Affleck
62,Suicide Squad (2016),comic book
62,Suicide Squad (2016),dc comics
62,Suicide Squad (2016),good soundtrack
62,Suicide Squad (2016),Harley Quinn
62,Suicide Squad (2016),Harley Quinn's ass
62,Suicide Squad (2016),Horrible directing
62,Suicide Squad (2016),Jared Leto
62,Suicide Squad (2016),Joker
62,Suicide Squad (2016),lack of plot
62,Suicide Squad (2016),Margot Robbie
62,Suicide Squad (2016),Poor story
62,Suicide Squad (2016),poorly paced
62,Suicide Squad (2016),superhero
62,Suicide Squad (2016),visually appealing
62,Suicide Squad (2016),Will Smith
62,Batman v Superman: Dawn of Justice (2016),action
62,Batman v Superman: Dawn of Justice (2016),batman
62,Batman v Superman: Dawn of Justice (2016),ben affleck
62,Batman v Superman: Dawn of Justice (2016),dark
62,Batman v Superman: Dawn of Justice (2016),dc comics
62,Batman v Superman: Dawn of Justice (2016),Gal Gadot
62,Batman v Superman: Dawn of Justice (2016),superhero
62,Batman v Superman: Dawn of Justice (2016),superman
62,Batman v Superman: Dawn of Justice (2016),wonderwoman
567,The Man from U.N.C.L.E. (2015),slick
567,The Man from U.N.C.L.E. (2015),stylish
62,The Revenant (2015),leonardo DiCarpio
62,The Revenant (2015),survival
62,The Revenant (2015),tom hardy
62,The Revenant (2015),visually appealing
567,The Revenant (2015),cinematography
567,The Revenant (2015),visually appealing
567,The Revenant (2015),Visually Striking
567,Sicario (2015),atmospheric
567,Sicario (2015),tension
567,Room (2015),moving
567,Room (2015),touching
567,Beasts of No Nation (2015),Moving
567,Silence (2016),contemplative
567,Silence (2016),philosophical
567,Silence (2016),thought-provoking
567,Silence (2016),tragic
18,Just Eat It: A Food Waste Story (2014),dumpster diving
18,Just Eat It: A Food Waste Story (2014),Sustainability
567,"Big Short, The (2015)",funny
567,"Big Short, The (2015)",interesting
567,"Big Short, The (2015)",Witty
567,World of Tomorrow (2015),Existential
567,World of Tomorrow (2015),surreal
567,10 Cloverfield Lane (2016),creepy
567,10 Cloverfield Lane (2016),suspense
462,Who Killed Chea Vichea? (2010),Cambodia
462,Who Killed Chea Vichea? (2010),crime
462,Who Killed Chea Vichea? (2010),human rights
462,Who Killed Chea Vichea? (2010),murder
462,Who Killed Chea Vichea? (2010),procedural
567,Rabbits (2002),nightmare
567,Eye in the Sky (2016),suspense
567,Eye in the Sky (2016),thought-provoking
125,Everybody Wants Some (2016),80's
567,Paterson,quirky
567,Paterson,sweet
567,Paterson,understated
125,Sausage Party (2016),Crude humor
125,Sausage Party (2016),mindfuck
125,Sausage Party (2016),sarcasm
125,Sausage Party (2016),satire
125,Sausage Party (2016),Vulgar
62,Captain Fantastic (2016),building a family
62,Captain Fantastic (2016),creative
62,Captain Fantastic (2016),freedom
62,Captain Fantastic (2016),good writing
62,Captain Fantastic (2016),individualism
62,Captain Fantastic (2016),Viggo Mortensen
567,Don't Breathe (2016),intense
567,Arrival (2016),beautiful visuals
567,Arrival (2016),Cerebral
567,Arrival (2016),cinematography
567,Arrival (2016),good cinematography
567,Arrival (2016),smart
567,Arrival (2016),thought-provoking
567,Arrival (2016),visually appealing
567,La La Land (2016),Bittersweet
567,La La Land (2016),visually appealing
567,The Lego Batman Movie (2017),funny
567,The Lego Batman Movie (2017),heartwarming
62,John Wick: Chapter Two (2017),action
62,John Wick: Chapter Two (2017),dark hero
62,John Wick: Chapter Two (2017),gun tactics
62,John Wick: Chapter Two (2017),hitman
62,John Wick: Chapter Two (2017),Keanu Reeves
62,John Wick: Chapter Two (2017),organized crime
62,John Wick: Chapter Two (2017),secret society
610,John Wick: Chapter Two (2017),Heroic Bloodshed
567,Logan (2017),dark
567,Logan (2017),emotional
567,Logan (2017),gritty
567,Logan (2017),heartbreaking
567,Logan (2017),predictible plot
567,It Comes at Night (2017),paranoia
567,It Comes at Night (2017),Suspenseful
62,Black Mirror: White Christmas (2014),Dystopia
62,Black Mirror: White Christmas (2014),future
62,Black Mirror: White Christmas (2014),interesting
62,Black Mirror: White Christmas (2014),jon hamm
62,Black Mirror: White Christmas (2014),thought provoking
567,Dunkirk (2017),brilliant
567,Dunkirk (2017),inspiring
567,Dunkirk (2017),tense
567,Blade Runner 2049 (2017),atmospheric
567,Blade Runner 2049 (2017),beautiful
567,Blade Runner 2049 (2017),cinematography
567,Blade Runner 2049 (2017),dark
567,Blade Runner 2049 (2017),dreamlike
567,Blade Runner 2049 (2017),existentialism
567,Blade Runner 2049 (2017),moody
567,Blade Runner 2049 (2017),philosophical
567,Mother! (2017),allegorical
567,Mother! (2017),uncomfortable
567,Mother! (2017),unsettling
62,Jumanji: Welcome to the Jungle (2017),Action
62,Jumanji: Welcome to the Jungle (2017),Comedy
62,Jumanji: Welcome to the Jungle (2017),Dwayne Johnson
62,Jumanji: Welcome to the Jungle (2017),funny
567,The Shape of Water (2017),atmospheric
567,The Shape of Water (2017),dreamlike
567,The Greatest Showman (2017),bad music
62,Game Night (2018),Comedy
62,Game Night (2018),funny
62,Game Night (2018),Rachel McAdams
62,Tomb Raider (2018),adventure
62,Tomb Raider (2018),Alicia Vikander
62,Tomb Raider (2018),video game adaptation
62,Deadpool 2 (2018),Josh Brolin
62,Deadpool 2 (2018),Ryan Reynolds
62,Deadpool 2 (2018),sarcasm
62,Solo: A Star Wars Story (2018),Emilia Clarke
62,Solo: A Star Wars Story (2018),star wars
184,Gintama: The Movie (2010),anime
184,Gintama: The Movie (2010),comedy
184,Gintama: The Movie (2010),gintama
184,Gintama: The Movie (2010),remaster
